,Time,Right Ascension,Declination,Distance,X,Y,Z
57,1562-07-29,356.08705071036707,-17.982267784828828,6351177055.071832,6026853300.977459,-412238105.7225403,-1960752156.0764103
58,1562-08-14,355.8557248972602,-18.141836802074323,6333319642.026611,6002744706.532323,-434944782.6660861,-1972008294.1787572
59,1562-08-30,355.57616155815253,-18.29567171497388,6325473163.468815,5987822851.805974,-463243978.23605675,-1985697170.7141995
60,1562-09-15,355.27334029706424,-18.430604051358383,6328438803.249612,5983417804.82055,-494729497.68783313,-2000772796.5837007
61,1562-10-01,354.9753498937049,-18.53448554035349,6342233344.359646,5990169201.35543,-526668845.2546217,-2016039846.0542278
62,1562-10-17,354.70998246130824,-18.597969619328314,6366019222.738654,6007885485.389134,-556278959.9356272,-2030287284.4653182
63,1562-11-02,354.50310811907775,-18.614971856278146,6398109749.449931,6035509694.979163,-580823042.294776,-2042321150.3968315
64,1562-11-18,354.37527639925423,-18.583383036600615,6436174518.754884,6071224848.3971405,-597933883.2627498,-2051108565.4643192
65,1562-12-04,354.3402158626126,-18.505296475322197,6477318040.33132,6112459911.471492,-605771837.0760674,-2055850993.5452476
66,1562-12-20,354.4038031383506,-18.386235408291313,6518442061.135047,6156205665.759977,-603208685.0158478,-2056053984.592995
67,1563-01-05,354.5632711736948,-18.235057384908156,6556444592.821962,6199171560.811662,-590003905.6150583,-2051617179.1363072
68,1563-01-21,354.80883930960135,-18.062500995532297,6588509349.30935,6238128218.94543,-566743796.4473392,-2042795447.2051005
69,1563-02-06,355.1240386745031,-17.88063047623696,6612376539.720333,6270213180.476406,-534896959.2530531,-2030230385.3025258
70,1563-02-22,355.4882230551155,-17.70179379495621,6626417340.7660885,6293107691.689772,-496579875.72134316,-2014847582.7786884
71,1563-03-10,355.8780265184534,-17.537600755510578,6629843789.660581,6305332338.869582,-454402489.2247111,-1997781557.0008652
72,1563-03-26,356.26895187929114,-17.398674505953565,6622620882.057277,6306223324.487729,-411236871.8142783,-1980287596.3880699
73,1563-04-11,356.6375322494266,-17.293539374511134,6605498396.249412,6296034835.508107,-369914706.5328685,-1963598106.2357562
74,1563-04-27,356.96167845278023,-17.22869428309065,6579911222.58537,6275837267.7043,-333111884.55694133,-1948880385.956421
75,1563-05-13,357.22280882039973,-17.207906003358985,6547814846.567425,6247372471.476469,-303054577.9021585,-1937104641.0504866
76,1563-05-29,357.40603732360455,-17.23203035880645,6511643807.239957,6212982312.994925,-281473859.8626311,-1929022632.5765972
77,1563-06-14,357.5013723426597,-17.299073589485708,6474042384.86924,6175316341.29032,-269471941.8690462,-1925117596.05003
78,1563-06-30,357.5046925643214,-17.403682147227222,6437810200.5498705,6137269446.666232,-267455367.89044002,-1925562656.3442972
79,1563-07-16,357.4176557196394,-17.537881517238386,6405664497.389076,6101713359.657264,-275193085.82582355,-1930259178.2464314
80,1563-08-01,357.2490288906378,-17.69092544472359,6380070706.323316,6071349893.851683,-291730989.2288932,-1938789754.9852016
81,1563-08-17,357.01360056097224,-17.850285437148553,6363118249.783798,6048576843.174521,-315552776.2618383,-1950491855.4913304
82,1563-09-02,356.7322466675824,-18.00257643960352,6356253735.360006,6035239262.135279,-344581827.6424169,-1964462257.493756
83,1563-09-18,356.4303644817198,-18.13441327643198,6360255366.209359,6032608041.413849,-376329937.5493669,-1979612164.0786133
84,1563-10-04,356.1355402242976,-18.23418668590538,6375036679.82195,6041150328.342686,-408079766.126205,-1994759705.8088777
85,1563-10-20,355.87586395865554,-18.292611956931406,6399668024.375257,6060532897.762507,-436990615.29203457,-2008663988.6989994
86,1563-11-05,355.67619897943536,-18.30412916208766,6432428764.266665,6089585147.737964,-460422239.78829604,-2020174224.3981626
87,1563-11-21,355.5567101589108,-18.267126166800807,6470868935.554918,6126304481.399425,-476049846.74909455,-2028278759.3733597
88,1563-12-07,355.5303239863327,-18.183921886416318,6512117740.988792,6168084265.394066,-482154196.3860598,-2032225700.655918
89,1563-12-23,355.60184074130063,-18.060726132882863,6553021177.24997,6211797333.931127,-477771008.1137567,-2031599196.558882
90,1564-01-08,355.7682551103272,-17.90638387083039,6590514294.763819,6254173711.870196,-462761779.72596836,-2026336938.0393937
91,1564-01-24,356.0186735063919,-17.73205862436422,6621841127.224804,6292024439.395909,-437920569.4548692,-2016788026.3177843
92,1564-02-09,356.33671811946215,-17.549809745679177,6644762215.753394,6322538056.898511,-404791607.9375666,-2003627005.4871192
93,1564-02-25,356.70132570527903,-17.371887884570167,6657785994.192121,6343576178.65804,-365621036.1334138,-1987832203.170014
94,1564-03-12,357.08911456955667,-17.210006605312078,6660144515.952133,6353739236.8488035,-323076779.2811555,-1970569480.6792707
95,1564-03-28,357.47606622396415,-17.074301574154134,6651923181.562308,6352569826.262108,-280017911.4404621,-1953081817.3191695
96,1564-04-13,357.8385125823465,-16.973344069592656,6633925934.204751,6340442113.849126,-239307172.97400343,-1936620556.1250234
97,1564-04-29,358.15529708876693,-16.913125367869092,6607625259.976724,6318549119.041116,-203503210.4332126,-1922299417.3360665
98,1564-05-15,358.40783162249187,-16.897157677807787,6575065558.480467,6288777959.464897,-174801208.60668704,-1911073889.8154159
99,1564-05-31,358.58195731362986,-16.92605493176724,6538647312.256157,6253485806.092018,-154802342.0768542,-1903643922.0526133
100,1564-06-16,358.66825947450747,-16.997248432009325,6501087693.271044,6215433034.802324,-144492928.75339898,-1900435523.512559
101,1564-07-02,358.66283355824334,-17.105372841563884,6465143383.996643,6177477898.603657,-144195894.11833695,-1901592314.8820093
102,1564-07-18,358.56839817893285,-17.241872471675325,6433525962.127285,6142498266.100604,-153509424.44438285,-1906936342.1267183
103,1564-08-03,358.3936917146109,-17.395972766508198,6408690757.718796,6113162659.397795,-171429683.0310724,-1916030112.3914165
104,1564-08-19,358.15439452797176,-17.554973962480176,6392630400.304243,6091750978.027868,-196294722.58056986,-1928149848.553664
105,1564-09-04,357.87153857403786,-17.705333532202623,6386790818.922676,6080071085.907815,-225970450.54454416,-1942361941.159127
106,1564-09-20,357.5705690387966,-17.834036751648508,6391819847.780511,6079208745.699973,-257922581.38879344,-1957564286.222951
107,1564-10-06,357.2794135221902,-17.92938234786966,6407584851.085361,6089539776.691033,-289368291.8844289,-1972540221.0368748
108,1564-10-22,357.0253214615158,-17.982705078864136,6433071642.630075,6110569795.38544,-317533515.6999969,-1986081569.6596022
109,1564-11-07,356.833194436268,-17.988695832827887,6466456394.284218,6140967627.990665,-339764604.0363681,-1997031523.2849863
110,1564-11-23,356.7221056668474,-17.946186614106644,6505284635.313167,6178653533.846046,-353867221.4236176,-2004431761.0572946
111,1564-12-09,356.7043253556151,-17.858091639755276,6546587546.913614,6220860807.046155,-358221394.6674149,-2007579826.847242
112,1564-12-25,356.7840218244486,-17.730719563261,6587258089.790232,6264471249.2583065,-351990789.5039223,-2006108569.5513399
113,1565-01-10,356.95706496732856,-17.573513663101817,6624221765.657127,6306167588.554534,-335230980.38124937,-2000046133.3335683
114,1565-01-26,357.2125460050315,-17.397558972790335,6654768351.769339,6342819465.596283,-308823436.8296133,-1989776652.6493459
115,1565-02-11,357.5332062448547,-17.215119173869216,6676757781.754198,6371731075.68285,-274496050.78270453,-1976054020.8955345
116,1565-02-27,357.89817333532676,-17.038430193066134,6688721019.112937,6390840109.840924,-234545491.12837073,-1959882643.0587633
117,1565-03-15,358.2840041024137,-16.87890303093148,6690033391.149129,6398959521.216726,-191704741.87521377,-1942450285.7120097
118,1565-03-31,358.6666597238881,-16.746746012367463,6680805413.707367,6395725082.834424,-148862929.09173596,-1925019861.9667516
119,1565-04-16,359.0232019729969,-16.649971157641733,6661936400.27725,6381694164.808298,-108807844.4591958,-1908805134.4165206
120,1565-05-02,359.3323136584089,-16.594505803609508,6634959502.164231,6358181463.338215,-74097309.3688322,-1894921017.7118316
121,1565-05-18,359.5763721112517,-16.583419481613067,6601924787.640861,6327146153.945384,-46781882.2436439,-1884262164.2899675
122,1565-06-03,359.74137908798684,-16.616939343756002,6565316495.419718,6291072116.237182,-28396748.797597438,-1877494590.6689074
123,1565-06-19,359.8185186912733,-16.692350926327503,6527800904.132647,6252693552.707981,-19805137.717580292,-1874997529.715446
124,1565-07-05,359.8046640994397,-16.803683118869017,6492181931.62214,6214935590.699629,-21188379.917682603,-1876846527.900589
125,1565-07-21,359.7026263032378,-16.94240627504219,6461127980.387748,6180619922.256291,-32078633.256258994,-1882839110.7172444
126,1565-08-06,359.52222996745377,-17.09730683976616,6437051803.710017,6152364207.863535,-51303663.26695513,-1892463609.050772
127,1565-08-22,359.2791051867244,-17.255655206896854,6421935506.490629,6132403064.248939,-77161893.8698294,-1904976207.0035672
128,1565-09-07,358.99491407839196,-17.403982612439396,6417103054.536517,6122383002.335105,-107410219.17032084,-1919401216.5458953
129,1565-09-23,358.69525439907045,-17.529174377433836,6423187424.385987,6123330409.866171,-139465241.3441774,-1934608701.2249532
130,1565-10-09,358.4076910668026,-17.62007831244424,6439928928.395494,6135427316.76701,-170553777.51950666,-1949391610.8437886
131,1565-10-25,358.15967572433465,-17.668090476986883,6466248405.213288,6158061790.243167,-197863255.8937338,-1962522243.8070986
132,1565-11-10,357.97500258166554,-17.668522901524714,6500265227.579496,6189769209.887479,-218855355.73917106,-1972893177.6637933
133,1565-11-26,357.87251880730753,-17.62060731924214,6539423341.641722,6228309607.675664,-231373144.67571715,-1979566503.0673943
134,1565-12-12,357.8634484339649,-17.527575197906728,6580782253.500933,6270887998.582312,-233948980.2216896,-1981899758.2830389
135,1565-12-28,357.9511159233009,-17.39634025750126,6621170464.036277,6314274959.8154745,-225893336.14457572,-1979596485.7412543
136,1566-01-13,358.1310129173257,-17.236321487518307,6657580066.1194935,6355210214.638934,-207380379.58231574,-1972731315.3860772
137,1566-01-29,358.3911748904532,-17.059041296443446,6687337812.318967,6390594656.508083,-179490569.5881823,-1961777277.8045585
138,1566-02-14,358.7145469041576,-16.876636193125144,6708352273.130313,6417821730.533061,-144010489.64204022,-1947515194.9043481
139,1566-03-02,359.0796760025021,-16.701318012677906,6719280719.73385,6435003567.787266,-103372318.9820696,-1931004048.887641
140,1566-03-18,359.4633651758557,-16.54446867101874,6719518259.628639,6441041060.085048,-60328841.67734972,-1913446141.0353417
141,1566-04-03,359.84185388611786,-16.415848572265055,6709309865.34012,6435785964.99153,-17763910.945989165,-1896096602.3481498
142,1566-04-19,0.19215517694710516,-16.323483814043296,6689582206.268577,6419890210.789726,21530726.608479075,-1880174514.1457262
143,1566-05-05,0.4938628620883835,-16.272741564315673,6661931353.725182,6394808229.548763,55121625.66118868,-1866740119.9488134
144,1566-05-21,0.7292527935651538,-16.266515372861246,6628471029.940782,6362612328.373081,80986827.05094768,-1856672746.458921
145,1566-06-06,0.8852460574728865,-16.304685713798808,6591661093.456885,6325804766.645701,97744361.21031457,-1850577224.8483257
146,1566-06-22,0.9533755485662604,-16.384061520655745,6554240924.875466,6287218962.709009,104626102.34464009,-1848784788.7119873
147,1566-07-08,0.9309497972372933,-16.498612538510052,6518952696.05083,6249720268.730885,101555261.55481802,-1851331235.8444343
148,1566-07-24,0.8217180455276314,-16.639246233196594,6488482131.166344,6216148377.000037,89156157.27857198,-1857942652.8297515
149,1566-08-09,0.6354836364883061,-16.794800995611734,6465201360.719547,6189052155.93917,68647336.47405934,-1868087147.0329235
150,1566-08-25,0.3888833534717069,-16.95230537008549,6451014600.056693,6170561709.905713,41882065.30779665,-1880958119.4156482
151,1566-09-10,0.10351236530522236,-17.098280760803867,6447232657.443349,6162266763.905573,11132957.920833018,-1895561480.6480684
152,1566-09-26,359.80524154013955,-17.219920751592813,6454349963.055343,6165001283.665925,-20956007.40006434,-1910746834.026906
153,1566-10-12,359.5217439016731,-17.30606800823829,6472076881.175353,6178866169.381986,-51577080.979279995,-1925287464.6215632
154,1566-10-28,359.2797037352026,-17.34877653599991,6499222155.091,6203064749.1679,-77986193.81732681,-1937987227.107074
155,1566-11-13,359.10293449058304,-17.343568102375066,6533829178.763849,6236000294.175469,-97643456.00839838,-1947739670.4406025
156,1566-11-29,359.0090243596675,-17.290227319847535,6573321409.603421,6275344190.688802,-108547845.0981939,-1953670137.884991
157,1566-12-15,359.0087386639129,-17.192467466994643,6614671737.495457,6318164196.501462,-109320038.5781361,-1955180940.4844031
158,1566-12-31,359.104536301408,-17.057368655630118,6654770165.08815,6361260050.883355,-99426892.09834388,-1952037604.2255225
159,1567-01-16,359.29098534075564,-16.89487918844387,6690584816.561493,6401326089.421556,-79218151.11656092,-1944395527.928355
160,1567-02-01,359.5560466649183,-16.7163896563223,6719521265.088232,6435362821.75667,-49865068.412611,-1932766116.0309036
161,1567-02-17,359.88177789333827,-16.534274645775515,6739564901.282699,6460867873.279448,-13331147.62227287,-1918005125.9395154
162,1567-03-05,0.24709989870766988,-16.360589204268898,6749415961.97408,6476058085.37595,27929512.98930449,-1901185799.6764736
163,1567-03-21,0.6285625476294349,-16.2064910872785,6748608115.094815,6480042453.081191,71092067.11797759,-1883535828.0059302
164,1567-04-06,1.0026376755379367,-16.081702239258465,6737399883.691867,6472758518.389311,113280491.93703437,-1866312376.194378
165,1567-04-22,1.3469048774363417,-15.993710568997185,6716832171.7074175,6455052662.887116,151772851.4530903,-1850701095.206768
166,1567-05-08,1.6408762866694921,-15.947832413423415,6688530928.708657,6428467382.873003,184153257.8176114,-1837754246.1562614
167,1567-05-24,1.8678363723198024,-15.946444777950449,6654638334.085944,6395160908.846651,208555457.70891944,-1828286883.534873
168,1567-06-09,2.014708284760998,-15.98914918912152,6617679366.625382,6357734466.399213,223651066.01001033,-1822874887.3390682
169,1567-06-25,2.073841677843829,-16.07250765817475,6580344078.65064,6318990769.9307,228818114.09216303,-1821792006.1374896
170,1567-07-11,2.0431033843098567,-16.189973960739092,6545431510.079164,6281860015.555188,224099091.7324104,-1825017258.8747969
171,1567-07-27,1.9265084284278629,-16.332467994738664,6515559345.355329,6249096881.542272,210198323.71587327,-1832244091.9956176
172,1567-08-12,1.7348951979978413,-16.488377749889306,6493081890.73035,6223215018.317211,188494280.11710724,-1842871992.8103125
173,1567-08-28,1.4847787560388337,-16.644817378705696,6479864768.864348,6206266250.318943,160866920.34485376,-1856078793.2790534
174,1567-09-13,1.1985509951639783,-16.78830046412258,6477107999.217502,6199687209.122656,129708075.99020955,-1870823978.2489426
175,1567-09-29,0.901974483382479,-16.906068279612914,6485287812.137195,6204242907.515127,97677894.68256529,-1885944585.5310452
176,1567-10-15,0.6225547139495571,-16.98747227185693,6503971282.29516,6219827120.889203,67584997.0088761,-1900217170.5756652
177,1567-10-31,0.3869854957998022,-17.02467400041278,6531925889.7256155,6245546335.05888,42184129.77040781,-1912440144.0818684
178,1567-11-16,0.21796943454592874,-17.01388113453839,6567112308.006825,6279649936.701329,23889688.92192061,-1921559268.2051072
179,1567-12-02,0.13292787019301125,-16.955191049698087,6606878833.299357,6319681394.69705,14661870.428474592,-1926722610.2826982
180,1567-12-18,0.14138168268485893,-16.852738795527596,6648220857.791344,6362680665.967072,15700429.113443414,-1927404683.3569584
181,1568-01-03,0.2451830037065914,-16.7140821645159,6687967639.003842,6405354653.639208,27410285.5992156,-1923432238.917851
182,1568-01-19,0.4383392641954372,-16.549177304398626,6723176384.624385,6444484300.779324,49304253.20429956,-1915017463.73129
183,1568-02-04,0.7079170716228608,-16.36980792696898,6751268719.273847,6477095562.101775,80031721.37604372,-1902749937.0176325
184,1568-02-20,1.0361959037946427,-16.188136587309735,6770308927.160325,6500812621.87324,117580211.90117909,-1887509766.3984764
185,1568-03-07,1.4014347621556635,-16.01626010793248,6779102364.204789,6514011816.544906,159362236.73156208,-1870423106.0870163
186,1568-03-23,1.7806432468354634,-15.865168298978032,6777212500.18101,6515904795.845123,202567079.63424566,-1852717070.2351499
187,1568-04-08,2.150346824612836,-15.744216385578587,6765035459.061342,6506643979.182756,244313181.45831728,-1835647013.9675019
188,1568-04-24,2.4882893320319788,-15.660831164225415,6743620112.268275,6487151000.221429,281906706.81323373,-1820388070.596217
189,1568-05-10,2.774775392042562,-15.619760801517664,6714679478.203783,6459122854.62003,313053424.72651213,-1807940816.8419724
190,1568-05-26,2.9929974393642262,-15.623258945790916,6680390195.265051,6424796078.173015,335921919.1145108,-1799101158.6746585
191,1568-06-11,3.130914042816721,-15.670478760363327,6643271880.962187,6386800867.097226,349352989.5894187,-1794376899.3982089
192,1568-06-27,3.181034492362584,-15.757625496685849,6606077525.153853,6348018994.559187,352801570.9637837,-1794002832.9364824
193,1568-07-13,3.1418998943573477,-15.878002607237335,6571536347.6704035,6311307617.405952,346437327.1702792,-1797906367.2978013
194,1568-07-29,3.0182845069010433,-16.02203498980064,6542299179.367529,6279444561.854967,331101209.0177752,-1805720503.380879
195,1568-08-14,2.821118687269782,-16.178193738234672,6520649458.738171,6254840755.366273,308223780.9707132,-1816819911.1622458
196,1568-08-30,2.5679388321040295,-16.33331446069036,6508396866.255557,6239458595.377514,279833613.72137624,-1830322199.4737594
197,1568-09-15,2.280912593519869,-16.474051148719067,6506705025.564919,6234649922.3706665,248329086.10951558,-1845178392.510391
198,1568-10-01,1.9862588689451401,-16.587874375496536,6515914296.990221,6240989542.159512,216441580.5658452,-1860199371.7285607
199,1568-10-17,1.7113077970204427,-16.664261721571442,6535569297.304746,6258292982.501305,186978020.77636778,-1874159599.6056306
200,1568-11-02,1.4821303011311748,-16.696018702231374,6564304962.560973,6285466449.4552355,162629059.9998429,-1885885188.212361
201,1568-11-18,1.3213233636089765,-16.679552807533014,6600035905.523757,6320658161.235105,145789345.00942147,-1894333611.0349176
202,1568-12-04,1.2449890208015812,-16.615595334995206,6640069221.867662,6361309592.200047,138247657.2951995,-1898722499.1109903
203,1568-12-20,1.2623335757503205,-16.50863302503789,6681336046.464268,6404356200.045933,141122823.63997254,-1898567190.637158
204,1569-01-05,1.3741410932447586,-16.36648101942833,6720730709.702157,6446545413.914727,154638995.85117272,-1893768803.1094997
205,1569-01-21,1.573743078841151,-16.199505022693142,6755280617.463405,6484622717.690887,178157926.37458915,-1884607169.4530687
206,1569-02-06,1.848002839578456,-16.019354570586838,6782512823.692564,6515747237.438436,210230085.17742357,-1871716178.4452686
207,1569-02-22,2.1784078510122447,-15.8384255695447,6800543297.706373,6537633752.817657,248683220.93370906,-1856041678.8489487
208,1569-03-10,2.5436719294851793,-15.668546855127774,6808245819.858147,6548793433.303899,290927793.5448568,-1838716054.8803563
209,1569-03-26,2.9204056119651276,-15.520576084420055,6805306552.061536,6548631175.56788,334077634.6305422,-1820993994.4853683
210,1569-04-11,3.2855954325435017,-15.403698414363825,6792135599.514553,6537386799.561548,375294365.2098023,-1804115842.886233
211,1569-04-27,3.6173349003815862,-15.324868980805675,6769907366.902754,6516180183.301854,411942626.74337816,-1789230238.8066676
212,1569-05-13,3.8960145693412027,-15.288750893077363,6740339397.800814,6486767846.1926155,441770159.52933335,-1777317426.150119
213,1569-05-29,4.105786036288774,-15.297037918273706,6705662010.264123,6451487532.145547,463103234.6941894,-1769109101.3518155
214,1569-06-14,4.234553651933275,-15.348698037425295,6668433178.620858,6413034109.697753,474832356.4897674,-1765086059.8891513
215,1569-06-30,4.275815892965788,-15.439576791631017,6631367580.912789,6374262032.359835,476577517.4496097,-1765415929.9888973
216,1569-07-16,4.228456837577714,-15.562588706341495,6597249040.459158,6338080907.531847,468604565.2622384,-1769981658.8979008
217,1569-08-01,4.097732709848972,-15.708113574853002,6568643544.623101,6307162274.773958,451852146.69686407,-1778373327.9354944
218,1569-08-17,3.8954652432539505,-15.864212051783921,6547837728.988701,6283893710.801295,427893239.1850096,-1789906738.4586277
219,1569-09-02,3.639095949703063,-16.017885216788088,6536572278.374129,6270125522.756045,398778420.3854783,-1803684798.0529342
220,1569-09-18,3.351662726880782,-16.155712421456276,6535919078.348903,6267071263.2613325,367027061.1686642,-1818611315.3445036
221,1569-10-04,3.0590573501378673,-16.2653717904974,6546186406.507153,6275219050.953437,335356564.88325304,-1833498924.3737705
222,1569-10-20,2.7886418448146086,-16.336771601630726,6566770987.788934,6294174999.933674,306585802.1665513,-1847118681.1318545
223,1569-11-05,2.5662436039104675,-16.362911881674002,6596283782.7330675,6322764115.989278,283382335.1780315,-1858307866.8548532
224,1569-11-21,2.4134498946605163,-16.340899328238596,6632533378.534411,6358964616.635049,268014955.07752287,-1866075026.7905512
225,1569-12-07,2.3461609154045497,-16.271711998853075,6672782502.742612,6400126345.882161,262220439.71378067,-1869665618.9408107
226,1569-12-23,2.3722258122309032,-16.16035719345681,6713969429.619143,6443150486.1652355,266919269.61501208,-1868676381.2916522
227,1570-01-08,2.4920204871101976,-16.01498031623693,6752942284.946318,6484719376.727947,282224127.47702515,-1863060291.7712903
228,1570-01-24,2.6981101847543743,-15.846029093243864,6786829366.002365,6521684904.705052,307339266.8124006,-1853165244.1294935
