,Time,Right Ascension,Declination,Distance,X,Y,Z
1888,2018-01-20 16:00:00,342.93531669988573,-10.461527882634908,397921.96799317613,374079.6650600121,-114829.57681519892,-72252.78602651811
1889,2018-01-20 16:15:00,343.06191934732874,-10.431885587131188,397546.94232615357,374015.3644299293,-113906.14015807754,-71982.4267270119
1890,2018-01-20 16:30:00,343.1853063677081,-10.402145165981445,397171.61166826065,373942.13225871394,-113004.4339958818,-71711.7056988643
1891,2018-01-20 16:45:00,343.3054745941245,-10.372270732941953,396797.3427743582,373861.44626781804,-112124.87264204545,-71440.6268332805
1892,2018-01-20 17:00:00,343.4224338574543,-10.342226717126,396425.50170708646,373774.8079059935,-111267.77249182019,-71169.19406078348
1893,2018-01-20 17:15:00,343.53620708281437,-10.311978015708709,396057.4482758938,373683.73587604606,-110433.35067732558,-70897.41133999571
1894,2018-01-20 17:30:00,343.6468303308142,-10.281490148077213,395694.5304437026,373589.7595873891,-109621.72415012751,-70625.28264617689
1895,2018-01-20 17:45:00,343.7543527812371,-10.25072941065773,395338.0787252352,373494.4125628172,-108832.9091950587,-70352.81195983889
1896,2018-01-20 18:00:00,343.85883665697384,-10.219663031511198,394989.40060107625,373399.22582715715,-108066.82137750105,-70080.00325514028
1897,2018-01-20 18:15:00,343.96035708640784,-10.18825932381091,394649.77497405943,373305.72130710946,-107323.27592451968,-69806.86048866446
1898,2018-01-20 18:30:00,344.0590019028313,-10.156487837108912,394320.4466936311,373215.40527019167,-106601.98853784913,-69533.3875878894
1899,2018-01-20 18:45:00,344.15487137981063,-10.124319505432299,394002.62117518886,373129.76183091744,-105902.57663549621,-69259.58844004979
1900,2018-01-20 19:00:00,344.2480779019254,-10.091726791060724,393697.4591422659,373050.2465528098,-105224.5610166811,-68985.46688115309
1901,2018-01-20 19:15:00,344.33874557081003,-10.058683822871998,393406.0715182307,372978.28017307253,-104567.36794251787,-68711.02668508417
1902,2018-01-20 19:30:00,344.4270097468461,-10.0251665281611,393129.51449553925,372915.2424773068,-103930.33162406691,-68436.27155318538
1903,2018-01-20 19:45:00,344.5130165275347,-9.99115275675164,392868.78480976174,372862.4663508296,-103312.69710663265,-68161.2051039924
1904,2018-01-20 20:00:00,344.59692216406347,-9.956622396355005,392624.81524464674,372821.2320316458,-102713.62353782036,-67885.83086351411
1905,2018-01-20 20:15:00,344.6788924181214,-9.921557478025777,392398.4703947964,372792.7615903276,-102132.18780580055,-67610.15225566163
1906,2018-01-20 20:30:00,344.75910186171984,-9.885942270780587,392190.54271087574,372778.21366046875,-101567.3885315522,-67334.17259343006
