,Time,Right Ascension,Declination,Distance,X,Y,Z
2713,2018-07-08 15:15:55.633869892,107.52762721390958,22.45830311762252,152090602.44413072,-42330550.70456342,134029971.60196413,58100280.04445152
2714,2018-07-08 16:56:03.063148870,107.5982732811309,22.450615194193777,152088812.68453643,-42497634.832067885,133983529.00601947,58080736.32940064
2715,2018-07-08 18:36:10.492427850,107.66864287272101,22.442783452224937,152087760.71167,-42664272.85995708,133937870.02798277,58061120.82959233
2716,2018-07-08 20:16:17.921706828,107.73889570566772,22.434778691237323,152087623.61319932,-42830900.200552195,133893060.85968748,58041429.15146511
2717,2018-07-08 21:56:25.350985808,107.80921197290377,22.426598353380637,152088405.91112983,-42997943.44854362,133848972.61444135,58021656.3176454
2718,2018-07-08 23:36:32.780264786,107.8797584833448,22.418266988684614,152089938.68867123,-43165739.76621112,133805305.66363694,58001797.70507292
2719,2018-07-09 01:16:40.209543766,107.95065732336508,22.409831625347138,152091911.30114734,-43334473.16469007,133761646.218502,57981849.91608268
2720,2018-07-09 02:56:47.638822744,108.02196293134223,22.401352921179782,152093929.71205953,-43504139.71438559,133717544.47345352,57961811.41888256
2721,2018-07-09 04:36:55.068101724,108.09365188844976,22.39289376511009,152095590.49195033,-43674548.253251955,133672599.55553924,57941682.83743466
2722,2018-07-09 06:17:02.497380702,108.16562733330684,22.384507473188467,152096556.57919586,-43845356.45700992,133626535.23864077,57921466.8367658
2723,2018-07-09 07:57:09.926659682,108.23773716041403,22.376227794282006,152096620.57724386,-44016135.4566996,133579252.12418675,57901167.62569217
2724,2018-07-09 09:37:17.355938660,108.30980257941013,22.36806259635595,152095743.70765525,-44186450.79763722,133530846.43304422,57880790.170552224
2725,2018-07-09 11:17:24.785217640,108.38165167515689,22.35999241199334,152094063.10840273,-44355944.448105246,133481591.85742335,57860339.26747792
2726,2018-07-09 12:57:32.214496618,108.45315167525136,22.35197411172859,152091866.10460266,-44524402.36872269,133431887.89702481,57839818.647055514
2727,2018-07-09 14:37:39.643775598,108.52423387330553,22.343949014680415,152089536.27386546,-44691794.881606966,133382184.4332731,57819230.27910456
2728,2018-07-09 16:17:47.073054576,108.59490652890652,22.33585391521134,152087481.4228688,-44858282.21666079,133332896.78387026,57798574.00787385
2729,2018-07-09 17:57:54.502333556,108.66525331593003,22.32763295646586,152086056.9936293,-45024184.18990247,133284327.2790165,57777847.58610534
2730,2018-07-09 19:38:01.931612534,108.73541760253777,22.319248120362367,152085499.28575897,-45189919.74317884,133236608.170218,57757047.101625994
2731,2018-07-09 21:18:09.360891512,108.80557551129498,22.310686361623684,152085881.04588297,-45355927.76634916,133189676.65469871,57736167.71637158
2732,2018-07-09 22:58:16.790170492,108.87590282275154,22.30196204438622,152087097.7769225,-45522584.15724387,133143286.73374005,57715204.578957476
2733,2018-07-10 00:38:24.219449470,108.94654194754986,22.293114225491735,152088887.3457599,-45690130.784157895,133097055.66731358,57694153.739263885
2734,2018-07-10 02:18:31.648728450,109.01757517820678,22.284199300390647,152090879.20621315,-45858629.76663302,133050536.25394839,57673012.89322909
2735,2018-07-10 03:58:39.078007428,109.08900924514175,22.275280400317317,152092663.98695076,-46027951.70774274,133003301.28770128,57651781.81817258
2736,2018-07-10 05:38:46.507286408,109.16077406997412,22.2664155375101,152093870.37002543,-46197800.098374926,132955024.24417892,57630462.417323
2737,2018-07-10 07:18:53.936565386,109.23273593877802,22.25764672535712,152094234.82202575,-46367767.28220842,132905540.95890749,57609058.36568272
2738,2018-07-10 08:59:01.365844366,109.30472261313867,22.24899211202091,152093651.087691,-46537411.40949299,132854880.64967933,57587574.42406607
2739,2018-07-10 10:39:08.795123344,109.37655566317923,22.240442597607203,152092190.1571452,-46706339.844106734,132803260.4224929,57566015.55014515
2740,2018-07-10 12:19:16.224402324,109.4480839579974,22.231963564159937,152090086.95757356,-46874283.27031871,132751044.29581402,57544385.97315147
2741,2018-07-10 13:59:23.653681302,109.51921203335208,22.22350139124774,152087696.2612816,-47041146.50318699,132698674.47839932,57522688.40557925
2742,2018-07-10 15:39:31.082960282,109.58991801359467,22.214993534543538,152085426.07831898,-47207026.40750196,132646587.87650587,57500923.53958886
2743,2018-07-10 17:19:38.512239260,109.66025771886825,22.20638027658632,152083661.0323706,-47372193.54315122,132595133.59695917,57479089.922542825
2744,2018-07-10 18:59:45.941518240,109.73035417834674,22.197615943263777,152082690.10816896,-47537041.006069064,132544507.0257635,57457184.23506315
2745,2018-07-10 20:39:53.370797218,109.80037451290708,22.18867747770526,152082652.34732062,-47702010.12939979,132494712.93257451,57435201.91942657
2746,2018-07-10 22:20:00.800076198,109.87049852973428,22.179568759223514,152083510.70362997,-47867507.07911214,132445564.57030492,57413138.04022106
2747,2018-07-11 00:00:08.229355176,109.94088493492049,22.170319856566174,152085058.97811547,-48033826.09698447,132396718.9416423,57390988.2154793
2748,2018-07-11 01:40:15.658634156,110.01164151915111,22.160981360198825,152086960.5338705,-48201093.88734913,132347741.57424933,57368749.44331405
2749,2018-07-11 03:20:23.087913134,110.08280492015136,22.15161486544574,152088811.5153932,-48369245.64976754,132298188.57377216,57346420.66891246
