,Time,Right Ascension,Declination,Distance,X,Y,Z
4195,2018-02-13 16:45:00,326.96992782598113,-13.297070484209254,147718979.15464756,120525101.94179511,-78359883.73454563,-33975362.036622725
4196,2018-02-13 17:00:00,326.980027112605,-13.293580094921747,147719051.98029476,120540706.8754017,-78339804.40465195,-33966621.112150446
4197,2018-02-13 17:15:00,326.99011992224365,-13.290087751959632,147719142.34184957,120556314.45807771,-78319745.27504931,-33957879.1821292
4198,2018-02-13 17:30:00,327.000206723149,-13.286593370997798,147719251.143939,120571926.1211738,-78299705.86498828,-33949136.2395665
4199,2018-02-13 17:45:00,327.0102880078927,-13.283096874798883,147719379.21242622,120587543.26113799,-78279685.59745319,-33940392.27692616
4200,2018-02-13 18:00:00,327.02036429121426,-13.27959819358578,147719527.2908705,120603167.23342074,-78259683.80172305,-33931647.286273986
4201,2018-02-13 18:15:00,327.03043610785295,-13.276097265250751,147719696.03733873,120618799.34672889,-78239699.71621153,-33922901.25909565
4202,2018-02-13 18:30:00,327.04050401023426,-13.272594035746602,147719886.0215843,120634440.85729305,-78219732.49175541,-33914154.186656974
4203,2018-02-13 18:45:00,327.05056856610406,-13.269088459131503,147720097.72260284,120650092.9635473,-78199781.19533028,-33905406.059582844
4204,2018-02-13 19:00:00,327.06063035611754,-13.265580497976925,147720331.5265777,120665756.80088852,-78179844.81395604,-33896656.86843766
4205,2018-02-13 19:15:00,327.0706899713098,-13.262070123339551,147720587.72522256,120681433.43681864,-78159922.25920938,-33887906.60330366
4206,2018-02-13 19:30:00,327.0807480106206,-13.25855731500578,147720866.51452875,120697123.86636169,-78140012.37175138,-33879155.25413681
4207,2018-02-13 19:45:00,327.09080507826013,-13.255042061473889,147721167.99392265,120712829.00773194,-78120113.92649952,-33870402.81055901
4208,2018-02-13 20:00:00,327.1008617811916,-13.251524360096468,147721492.1658367,120728549.69842696,-78100225.63772203,-33861649.26214773
4209,2018-02-13 20:15:00,327.11091872646875,-13.24800421700973,147721838.93569613,120744286.69157127,-78080346.1647341,-33852894.59828634
4210,2018-02-13 20:30:00,327.1209765186835,-13.244481647184351,147722208.11232108,120760040.65269667,-78060474.11754368,-33844138.80841467
4211,2018-02-13 20:45:00,327.1310357573386,-13.240956674229325,147722599.4087427,120775812.15688506,-78040608.06295986,-33835381.88175463
4212,2018-02-13 21:00:00,327.14109703430404,-13.237429330453729,147723012.44342968,120791601.68624033,-78020746.53065997,-33826623.80777676
4213,2018-02-13 21:15:00,327.15116093127807,-13.233899656557748,147723446.74191996,120807409.62788674,-78000888.0195844,-33817864.57582876
4214,2018-02-13 21:30:00,327.16122801728227,-13.230367701586038,147723901.7388503,120823236.27221496,-77981031.004388,-33809104.17551302
4215,2018-02-13 21:45:00,327.17129884624023,-13.226833522641426,147724376.78037593,120839081.8116865,-77961173.94200003,-33800342.59655108
4216,2018-02-13 22:00:00,327.1813739545906,-13.223297184627551,147724871.12696868,120854946.33998601,-77941315.27830407,-33791579.82880659
4217,2018-02-13 22:15:00,327.1914538590104,-13.219758760044348,147725383.95658246,120870829.85160495,-77921453.45476359,-33782815.86252379
4218,2018-02-13 22:30:00,327.2015390541818,-13.216218328580934,147725914.36817265,120886732.24187955,-77901586.91520938,-33774050.688137375
4219,2018-02-13 22:45:00,327.211630010687,-13.21267597686705,147726461.3855531,120902653.30740869,-77881714.1124834,-33765284.296556085
4220,2018-02-13 23:00:00,327.22172717298577,-13.209131797953058,147727023.96157607,120918592.74698815,-77861833.51516627,-33756516.67883735
4221,2018-02-13 23:15:00,327.23183095752006,-13.205585891089799,147727600.9826155,120934550.16282465,-77841943.61410026,-33747747.82668233
4222,2018-02-13 23:30:00,327.24194175093425,-13.202038361169814,147728191.27333516,120950525.06231394,-77822042.9289256,-33738977.73214428
4223,2018-02-13 23:45:00,327.2520599083996,-13.198489318337565,147728793.6017217,120966516.86009978,-77802130.01448205,-33730206.387819804
4224,2018-02-14 00:00:00,327.26218575212647,-13.194938877429449,147729406.68435967,120982524.88067771,-77782203.46699256,-33721433.786666065
4225,2018-02-14 00:15:00,327.27231956996604,-13.191387157641087,147730029.19192746,120998548.36119322,-77762261.93010233,-33712659.92243695
4226,2018-02-14 00:30:00,327.28246161418053,-13.187834281825609,147730659.7548898,121014586.45481999,-77742304.100778,-33703884.78923561
4227,2018-02-14 00:45:00,327.29261210036833,-13.184280376145256,147731296.96936187,121030638.23431897,-77722328.73485644,-33695108.381990775
4228,2018-02-14 01:00:00,327.30277120654927,-13.180725569369368,147731939.40312156,121046702.69611716,-77702334.65244111,-33686330.6960769
4229,2018-02-14 01:15:00,327.31293907238876,-13.177169992418401,147732585.6017423,121062778.76455693,-77682320.7429878,-33677551.727577016
4230,2018-02-14 01:30:00,327.32311579862653,-13.173613777790688,147733234.0948211,121078865.29656468,-77662285.97003978,-33668771.47327051
4231,2018-02-14 01:45:00,327.3333014466148,-13.170057058990178,147733883.4022756,121094961.08652847,-77642229.37576407,-33659989.93063655
4232,2018-02-14 02:00:00,327.34349603809346,-13.166499969907505,147734532.04068202,121111064.8715579,-77622150.08501844,-33651207.09774716
4233,2018-02-14 02:15:00,327.35369955507207,-13.162942644312853,147735178.52962756,121127175.33685103,-77602047.30915743,-33642422.9734418
4234,2018-02-14 02:30:00,327.3639119399151,-13.15938521525871,147735821.39805004,121143291.1213732,-77581920.34942771,-33633637.557270154
4235,2018-02-14 02:45:00,327.3741330956121,-13.155827814527967,147736459.19053736,121159410.82373546,-77561768.59992933,-33624850.8495372
4236,2018-02-14 03:00:00,327.38436288616805,-13.152270572009572,147737090.47355998,121175533.00822061,-77541591.5503036,-33616062.85114852
4237,2018-02-14 03:15:00,327.3946011371974,-13.148713615198496,147737713.8416099,121191656.2109483,-77521388.7878977,-33607273.56374413
4238,2018-02-14 03:30:00,327.4048476366871,-13.145157068673663,147738327.92321947,121207778.94618529,-77501159.99950641,-33598482.98974704
4239,2018-02-14 03:45:00,327.41510213588367,-13.141601053533963,147738931.3868344,121223899.71272577,-77480904.97278278,-33589691.13227117
4240,2018-02-14 04:00:00,327.42536435037727,-13.138045686806745,147739522.94651622,121240017.00041433,-77460623.59714311,-33580897.994918995
4241,2018-02-14 04:15:00,327.43563396131657,-13.134491081095755,147740101.36744907,121256129.29656777,-77440315.86421023,-33572103.58213375
4242,2018-02-14 04:30:00,327.4459106167684,-13.13093734405354,147740665.47122806,121272235.09250084,-77419981.867884,-33563307.89905907
4243,2018-02-14 04:45:00,327.45619393324,-13.127384577831476,147741214.1409057,121288332.89008531,-77399621.80393954,-33554510.95128546
4244,2018-02-14 05:00:00,327.4664834973188,-13.12383287873275,147741746.32577574,121304421.20815139,-77379235.96916814,-33545712.745044746
4245,2018-02-14 05:15:00,327.4767788674267,-13.120282336850618,147742261.0458729,121320498.58881752,-77358824.76012424,-33536913.287301317
4246,2018-02-14 05:30:00,327.4870795757474,-13.116733035540541,147742757.39617044,121336563.6038869,-77338388.67139196,-33528112.58535584
4247,2018-02-14 05:45:00,327.49738513018787,-13.11318505120319,147743234.55045637,121352614.86087112,-77317928.29350616,-33519310.647155132
4248,2018-02-14 06:00:00,327.50769501652053,-13.10963845289569,147743691.7648728,121368651.00906374,-77297444.31036156,-33510507.48109286
4249,2018-02-14 06:15:00,327.51800870057025,-13.106093302078474,147744128.38110235,121384670.74531597,-77276937.49629122,-33501703.096069448
4250,2018-02-14 06:30:00,327.52832563050237,-13.102549652264996,147744543.82918894,121400672.81969202,-77256408.7127646,-33492897.501223944
4251,2018-02-14 06:45:00,327.53864523918577,-13.099007548948977,147744937.6299799,121416656.04077557,-77235858.90463397,-33484090.70627607
4252,2018-02-14 07:00:00,327.54896694662904,-13.095467029293896,147745309.3971796,121432619.28086837,-77215289.09609108,-33475282.721182268
4253,2018-02-14 07:15:00,327.5592901624463,-13.09192812203002,147745658.83900574,121448561.48079623,-77194700.38628174,-33466473.55622228
4254,2018-02-14 07:30:00,327.56961428841583,-13.088390847274699,147745985.75944108,121464481.65454066,-77174093.94453087,-33457663.22180082
4255,2018-02-14 07:45:00,327.57993872099746,-13.084855216598411,147746290.05907503,121480378.89335181,-77153471.00535764,-33448851.72877323
4256,2018-02-14 08:00:00,327.5902628539555,-13.081321232781093,147746571.73553208,121496252.36981109,-77132832.86314362,-33440039.087899514
4257,2018-02-14 08:15:00,327.60058608093885,-13.077788889957024,147746830.88348454,121512101.34129784,-77112180.86654735,-33431225.31018018
4258,2018-02-14 08:30:00,327.61090779806824,-13.074258173597196,147747067.69425008,121527925.15319772,-77091516.4127342,-33422410.406690005
4259,2018-02-14 08:45:00,327.62122740652865,-13.07072906058703,147747282.45497552,121543723.24172488,-77070840.94134578,-33413594.388558045
4260,2018-02-14 09:00:00,327.6315443151449,-13.06720151927408,147747475.54741028,121559495.13639276,-77050155.92829606,-33404777.26677981
4261,2018-02-14 09:15:00,327.6418579428874,-13.063675509684991,147747647.44627497,121575240.46196704,-77029462.8794496,-33395959.052363656
4262,2018-02-14 09:30:00,327.6521677213781,-13.06015098366728,147747798.71723166,121590958.94012217,-77008763.32411239,-33387139.756199062
4263,2018-02-14 09:45:00,327.66247309731426,-13.05662788509537,147747930.0144653,121606650.39062877,-76988058.8084716,-33378319.38899924
4264,2018-02-14 10:00:00,327.67277353484025,-13.053106150111404,147748042.07788542,121622314.73213384,-76967350.88893703,-33369497.961246405
4265,2018-02-14 10:15:00,327.68306851783734,-13.049585707450449,147748135.7299613,121637951.98248118,-76946641.125437,-33360675.48326736
4266,2018-02-14 10:30:00,327.69335755214894,-13.046066478646436,147748211.8722033,121653562.2587053,-76925931.07470408,-33351851.96493085
4267,2018-02-14 10:45:00,327.70364016766126,-13.042548378524291,147748271.48130557,121669145.7764038,-76905222.283603,-33343027.415988877
4268,2018-02-14 11:00:00,327.71391592035224,-13.039031315436121,147748315.6049671,121684702.84892182,-76884516.28243773,-33334201.84570385
4269,2018-02-14 11:15:00,327.72418439417754,-13.035515191691603,147748345.35740802,121700233.88596374,-76863814.57838763,-33325375.26289661
4270,2018-02-14 11:30:00,327.7344452028422,-13.031999904018033,147748361.91460142,121715739.39179541,-76843118.6490305,-33316547.67600639
4271,2018-02-14 11:45:00,327.7446979914715,-13.028485343970539,147748366.50924027,121731219.96311168,-76822429.93595856,-33307719.092967775
4272,2018-02-14 12:00:00,327.75494243811767,-13.024971398416321,147748360.42546123,121746676.28643878,-76801749.83859827,-33298889.52122062
4273,2018-02-14 12:15:00,327.7651782551439,-13.021457949992723,147748344.99334788,121762109.13519862,-76781079.7081846,-33290058.967606604
4274,2018-02-14 12:30:00,327.7754051904513,-13.017944877668487,147748321.58323726,121777519.36634214,-76760420.84194072,-33281227.43848269
4275,2018-02-14 12:45:00,327.7856230285631,-13.014432057210907,147748291.59985337,121792907.91668935,-76739774.47750273,-33272394.939561304
4276,2018-02-14 13:00:00,327.7958315915513,-13.01091936173757,147748256.4762931,121808275.79888979,-76719141.78758112,-33263561.475932
4277,2018-02-14 13:15:00,327.8060307397833,-13.007406662269155,147748217.66789064,121823624.0970356,-76698523.87494494,-33254727.052060664
4278,2018-02-14 13:30:00,327.8162203725309,-13.003893828269945,147748176.64598617,121838953.96201186,-76677921.76765954,-33245891.671738476
4279,2018-02-14 13:45:00,327.8264004284037,-13.000380728229521,147748134.89162546,121854266.6065305,-76657336.4146525,-33237055.3381212
4280,2018-02-14 14:00:00,327.83657088561404,-12.996867230178108,147748093.88921782,121869563.2999325,-76636768.68164289,-33228218.053594623
4281,2018-02-14 14:15:00,327.8467317620516,-12.99335320232099,147748055.12017918,121884845.36266044,-76616219.34743674,-33219379.819938187
4282,2018-02-14 14:30:00,327.8568831152214,-12.989838513584107,147748020.05658758,121900114.16059892,-76595689.10055275,-33210540.638270587
4283,2018-02-14 14:45:00,327.8670250420082,-12.98632303410234,147747990.15487838,121915371.09924038,-76575178.53626162,-33201700.50886254
4284,2018-02-14 15:00:00,327.87715767823795,-12.982806635887325,147747966.849606,121930617.61754383,-76554688.15404256,-33192859.431418058
4285,2018-02-14 15:15:00,327.8872811981115,-12.979289193285263,147747951.54729918,121945855.18180065,-76534218.35543177,-33184017.40485115
4286,2018-02-14 15:30:00,327.8973958134554,-12.975770583592036,147747945.62043574,121961085.27927513,-76513769.44228029,-33175174.42748709
4287,2018-02-14 15:45:00,327.90750177281353,-12.972250687479209,147747950.40156296,121976309.4118451,-76493341.61548981,-33166330.49682325
4288,2018-02-14 16:00:00,327.91759936038153,-12.968729389619556,147747967.17758867,121991529.08947308,-76472934.97411913,-33157485.609831907
4289,2018-02-14 16:15:00,327.92768889478606,-12.965206579093369,147747997.18426752,122006745.82373983,-76452549.51499373,-33148639.76275799
4290,2018-02-14 16:30:00,327.9377707277376,-12.961682149881922,147748041.60090607,122021961.12134585,-76432185.13268012,-33139792.951187115
4291,2018-02-14 16:45:00,327.9478452425002,-12.958156001344255,147748101.54530933,122037176.47757751,-76411841.61998475,-33130945.17012776
4292,2018-02-14 17:00:00,327.9579128522598,-12.95462803862117,147748178.06899068,122052393.36989063,-76391518.66883673,-33122096.413971514
4293,2018-02-14 17:15:00,327.9679739983569,-12.951098173064434,147748272.15266526,122067613.25153716,-76371215.8716032,-33113246.676582042
4294,2018-02-14 17:30:00,327.978029148399,-12.947566322560276,147748384.70204675,122082837.54533519,-76350932.72285716,-33104395.951188114
4295,2018-02-14 17:45:00,327.9880787942384,-12.944032411964978,147748516.54396492,122098067.63747145,-76330668.62157057,-33095544.23063178
4296,2018-02-14 18:00:00,327.9981234498909,-12.940496373329871,147748668.4228213,122113304.87161025,-76310422.87367877,-33086691.507164665
4297,2018-02-14 18:15:00,328.0081636493157,-12.936958146231394,147748840.99739748,122128550.54305968,-76290194.6950975,-33077837.772588454
4298,2018-02-14 18:30:00,328.0181999441277,-12.933417678082094,147749034.8380303,122143805.89316458,-76269983.21508367,-33068983.018431112
4299,2018-02-14 18:45:00,328.0282329012452,-12.929874924261666,147749250.42416576,122159072.10401677,-76249787.47999278,-33060127.235756535
4300,2018-02-14 19:00:00,328.03826310045537,-12.926329848307924,147749488.14230224,122174350.29335326,-76229606.45739809,-33051270.41521305
4301,2018-02-14 19:15:00,328.04829113192324,-12.922782422172109,147749748.28433192,122189641.5096804,-76209439.04052208,-33042412.547333434
4302,2018-02-14 19:30:00,328.0583175936749,-12.919232626227396,147750031.0462872,122204946.72782451,-76189284.05301255,-33033553.6223061
4303,2018-02-14 19:45:00,328.06834308902904,-12.915680449374625,147750336.5274984,122220266.84471038,-76169140.2540161,-33024693.630082916
4304,2018-02-14 20:00:00,328.0783682240142,-12.912125889120642,147750664.7301647,122235602.6754814,-76149006.34350836,-33015832.56051119
4305,2018-02-14 20:15:00,328.088393604765,-12.908568951576653,147751015.5593423,122250954.94998105,-76128880.96791233,-33006970.403357904
4306,2018-02-14 20:30:00,328.09841983494385,-12.905009651363846,147751388.8233482,122266324.30966328,-76108762.72590941,-32998107.148193926
4307,2018-02-14 20:45:00,328.1084475131307,-12.901448011641747,147751784.23457828,122281711.30474785,-76088650.17449829,-32989242.784679092
4308,2018-02-14 21:00:00,328.1184772302788,-12.897884063944444,147752201.4107369,122297116.39190492,-76068541.83518608,-32980377.30245607
4309,2018-02-14 21:15:00,328.12850956717676,-12.89431784804548,147752639.87647188,122312539.93227477,-76048436.20036998,-32971510.691206302
4310,2018-02-14 21:30:00,328.13854509195204,-12.890749411818804,147753099.06540796,122327982.18988025,-76028331.7398386,-32962642.940784443
4311,2018-02-14 21:45:00,328.1485843576527,-12.887178810991466,147753578.32257095,122343443.33052644,-76008226.90734258,-32953774.041167106
4312,2018-02-14 22:00:00,328.158627899879,-12.883606108882601,147754076.90719077,122358923.42109218,-75988120.14726014,-32944903.982450757
4313,2018-02-14 22:15:00,328.16867623446075,-12.880031376240657,147754593.99587253,122374422.42914641,-75968009.90132509,-32936032.7551776
4314,2018-02-14 22:30:00,328.1787298552994,-12.87645469075887,147755128.68612134,122389940.22323886,-75947894.61528394,-32927160.34993032
4315,2018-02-14 22:45:00,328.1887892322044,-12.872876136908019,147755680.00020638,122405476.57331595,-75927772.7456438,-32918286.757798612
4316,2018-02-14 23:00:00,328.1988548089072,-12.869295805478405,147756246.88934705,122421031.15178774,-75907642.76629417,-32909411.970185123
4317,2018-02-14 23:15:00,328.2089270011659,-12.865713793198237,147756828.23820338,122436603.53493512,-75887503.17506933,-32900535.978869483
4318,2018-02-14 23:30:00,328.21900619496705,-12.862130202329029,147757422.8696521,122452193.20470172,-75867352.50025362,-32891658.776076533
4319,2018-02-14 23:45:00,328.22909274489047,-12.858545140240333,147758029.54982692,122467799.55093509,-75847189.3068818,-32882780.354549453
4320,2018-02-15 00:00:00,328.2391869725893,-12.854958718905221,147758646.9934021,122483421.87402913,-75827012.20293751,-32873900.70747584
4321,2018-02-15 00:15:00,328.24928916540824,-12.851371054446323,147759273.86909628,122499059.38791147,-75806819.84535478,-32865019.828587804
4322,2018-02-15 00:30:00,328.259399575155,-12.847782266660143,147759908.805374,122514711.22341563,-75786610.94579457,-32856137.712249223
4323,2018-02-15 00:45:00,328.2695184170357,-12.844192478439323,147760550.3963184,122530376.43206678,-75766384.27618888,-32847254.353322234
4324,2018-02-15 01:00:00,328.27964586872076,-12.840601815308043,147761197.2076519,122546053.99011315,-75746138.6740426,-32838369.74734868
4325,2018-02-15 01:15:00,328.2897820695969,-12.837010404837141,147761847.78287825,122561742.80296898,-75725873.0474321,-32829483.89045373
4326,2018-02-15 01:30:00,328.2999271201628,-12.833418376144577,147762500.64952,122577441.70988922,-75705586.37971649,-32820596.779482823
4327,2018-02-15 01:45:00,328.31008108161956,-12.829825859275475,147763154.32542387,122593149.48902228,-75685277.73389685,-32811708.411848355
4328,2018-02-15 02:00:00,328.32024397558735,-12.826232984702045,147763807.32510814,122608864.86261018,-75664946.25668752,-32802818.785684664
4329,2018-02-15 02:15:00,328.3304157840336,-12.822639882748218,147764458.16612384,122624586.50252053,-75644591.18215802,-32793927.89981413
4330,2018-02-15 02:30:00,328.3405964493422,-12.81904668303889,147765105.3754033,122640313.03594649,-75624211.83505404,-32785035.753769863
4331,2018-02-15 02:45:00,328.35078587456627,-12.81545351392698,147765747.49556834,122656043.05133004,-75603807.63370514,-32776142.34775108
4332,2018-02-15 03:00:00,328.3609839238555,-12.811860501944084,147766383.0911713,122671775.10445116,-75583378.09251162,-32767247.68262035
4333,2018-02-15 03:15:00,328.37119042301606,-12.8082677713047,147767010.75484225,122687507.72459161,-75562922.82407579,-32758351.760012325
4334,2018-02-15 03:30:00,328.3814051602877,-12.80467544331938,147767629.113316,122703239.42093164,-75542441.54082851,-32749454.582184248
4335,2018-02-15 03:45:00,328.3916278872328,-12.801083635899724,147768236.8333129,122718968.68893023,-75521934.05630606,-32740556.15206271
4336,2018-02-15 04:00:00,328.40185831981324,-12.797492463073684,147768832.62724864,122734694.01680861,-75501400.285926,-32731656.4732761
4337,2018-02-15 04:15:00,328.4120961395962,-12.793902034475272,147769415.2587486,122750413.89205335,-75480840.2473898,-32722755.55007703
4338,2018-02-15 04:30:00,328.42234099513627,-12.790312454894684,147769983.54794237,122766126.80794215,-75460254.0605672,-32713853.387366038
4339,2018-02-15 04:45:00,328.4325925034661,-12.786723823827385,147770536.37651703,122781831.2700116,-75439641.94701992,-32704949.990657028
4340,2018-02-15 05:00:00,328.4428502517469,-12.783136235045255,147771072.69250673,122797525.80250691,-75419004.22903198,-32696045.366037976
4341,2018-02-15 05:15:00,328.4531137990425,-12.779549776202298,147771591.51479787,122813208.95473896,-75398341.32821432,-32687139.52015374
4342,2018-02-15 05:30:00,328.4633826781913,-12.775964528482675,147772091.93733168,122828879.30729836,-75377653.76372309,-32678232.460226692
4343,2018-02-15 05:45:00,328.4736563978184,-12.772380566234968,147772573.13298503,122844535.47819097,-75356942.1500115,-32669324.19396996
4344,2018-02-15 06:00:00,328.4839344444481,-12.768797956664914,147773034.35711336,122860176.12879415,-75336207.19416842,-32660414.729571566
4345,2018-02-15 06:15:00,328.4942162846899,-12.76521675953613,147773474.95074102,122875799.9696104,-75315449.69291085,-32651504.075619455
4346,2018-02-15 06:30:00,328.50450136752613,-12.761637026961282,147773894.34338444,122891405.76580232,-75294670.52913691,-32642592.241171684
4347,2018-02-15 06:45:00,328.51478912667653,-12.758058803144062,147774292.05549672,122906992.34253435,-75273870.66812903,-32633679.2356183
4348,2018-02-15 07:00:00,328.52507898301315,-12.75448212421896,147774667.7005232,122922558.59000592,-75253051.15341565,-32624765.0687024
4349,2018-02-15 07:15:00,328.53537034705187,-12.750907018089157,147775020.98655844,122938103.46825033,-75232213.10225941,-32615849.750447784
4350,2018-02-15 07:30:00,328.5456626214729,-12.7473335043027,147775351.7175987,122953626.01161212,-75211357.70086075,-32606933.29109312
4351,2018-02-15 07:45:00,328.55595520366734,-12.743761594005202,147775659.79438353,122969125.33287424,-75190486.19926785,-32598015.7011275
4352,2018-02-15 08:00:00,328.56624748832854,-12.740191289883848,147775945.21482348,122984600.62709957,-75169599.90597701,-32589096.991212767
4353,2018-02-15 08:15:00,328.57653887004403,-12.73662258613321,147776208.0740115,123000051.1751092,-75148700.1823097,-32580177.17206866
4354,2018-02-15 08:30:00,328.5868287458791,-12.733055468522885,147776448.5638189,123015476.34654957,-75127788.43656139,-32571256.25452276
4355,2018-02-15 08:45:00,328.59711651796295,-12.729489914448981,147776666.97207645,123030875.60261928,-75106866.11793423,-32562334.249428634
4356,2018-02-15 09:00:00,328.6074015960444,-12.725925893048696,147776863.68134508,123046248.49837661,-75085934.71030608,-32553411.167652614
4357,2018-02-15 09:15:00,328.6176834000266,-12.722363365291049,147777039.16728082,123061594.68468751,-75064995.72584099,-32544487.019911896
4358,2018-02-15 09:30:00,328.62796136243344,-12.718802284228474,147777193.99660128,123076913.90966675,-75044050.69849524,-32535561.81693021
4359,2018-02-15 09:45:00,328.63823493086295,-12.71524259511612,147777328.82466197,123092206.01983471,-75023101.1773898,-32526635.569175724
4360,2018-02-15 10:00:00,328.6485035703242,-12.7116842357317,147777444.3926536,123107470.96070148,-75002148.7201805,-32517708.28702106
4361,2018-02-15 10:15:00,328.65876676555166,-12.708127136570765,147777541.52443114,123122708.77706835,-74981194.88632452,-32508779.980509978
4362,2018-02-15 10:30:00,328.6690240231981,-12.704571221201775,147777621.12298942,123137919.61279042,-74960241.23038316,-32499850.659449775
4363,2018-02-15 10:45:00,328.67927487394155,-12.701016406593276,147777684.16659945,123153103.71015121,-74939289.29534364,-32490920.333360087
4364,2018-02-15 11:00:00,328.6895188745126,-12.697462603431937,147777731.70462242,123168261.40886171,-74918340.60595268,-32481989.011329524
4365,2018-02-15 11:15:00,328.69975560957454,-12.69390971655928,147777764.85301903,123183393.14454825,-74897396.66217838,-32473056.70210553
4366,2018-02-15 11:30:00,328.7099846935028,-12.690357645360764,147777784.78957376,123198499.44688697,-74876458.93276015,-32464123.41400351
4367,2018-02-15 11:45:00,328.7202057720515,-12.686806284188417,147777792.74885377,123213580.93734752,-74855528.8488579,-32455189.154843863
4368,2018-02-15 12:00:00,328.73041852385103,-12.683255522831208,147777790.01692468,123228638.32648239,-74834607.7979313,-32446253.931957677
4369,2018-02-15 12:15:00,328.7406226617922,-12.679705247002403,147777777.92584574,123243672.41087008,-74813697.11774886,-32437317.75218877
4370,2018-02-15 12:30:00,328.7508179342623,-12.676155338785014,147777757.84796724,123258684.06971402,-74792798.09063068,-32428380.621748913
4371,2018-02-15 12:45:00,328.76100412620707,-12.672605677202784,147777731.19005585,123273674.2610037,-74771911.9379467,-32419442.54635329
4372,2018-02-15 13:00:00,328.77118106006685,-12.669056138674993,147777699.38727143,123288644.01743865,-74751039.8148476,-32410503.531033333
4373,2018-02-15 13:15:00,328.78134859652124,-12.665506597616522,147777663.8970226,123303594.44192536,-74730182.80530939,-32401563.580290604
4374,2018-02-15 13:30:00,328.79150663510217,-12.661956926907141,147777626.1927265,123318526.70288119,-74709341.91745555,-32392622.697902992
4375,2018-02-15 13:45:00,328.80165511461666,-12.658406998486374,147777587.75749922,123333442.02916689,-74688518.07922198,-32383680.887033936
4376,2018-02-15 14:00:00,328.81179401340427,-12.654856683880473,147777550.0778051,123348341.70479727,-74667712.13438286,-32374738.150164206
