,Time,Right Ascension,Declination,Distance,X,Y,Z
39,2017-12-04 19:45:18.087436800,268.7473994621262,-24.324653359336114,115882064.90993644,-2308329.2445921944,-105569531.60056601,-47732573.590016924
40,2017-12-04 21:29:32.397371136,268.72457341959944,-24.305200592311042,115662528.86372203,-2346294.0084885717,-105384771.32427701,-47606359.45445632
41,2017-12-04 23:13:46.707305472,268.7008477148831,-24.28539670614605,115444940.07668021,-2385808.9561949517,-105201952.02278692,-47480431.71168584
42,2017-12-05 00:58:01.017239808,268.6764637901615,-24.265289536116335,115229090.93922062,-2426420.0725586847,-105020851.941268,-47354794.285699606
43,2017-12-05 02:42:15.327174144,268.65158318803157,-24.244962281961083,115014620.58900231,-2467818.379839461,-104841078.00786744,-47229452.503967635
44,2017-12-05 04:26:29.637108224,268.62625365303865,-24.224516526171897,114801092.39237985,-2509902.190186701,-104662148.96669404,-47104413.58464168
45,2017-12-05 06:10:43.947042560,268.6003985128299,-24.204051446712295,114588087.00425084,-2552796.9425651324,-104483596.53601359,-46979686.737603106
46,2017-12-05 07:54:58.256976896,268.57383158864775,-24.183643484360427,114375291.94784257,-2596828.567549529,-104305063.91136657,-46855282.86106826
47,2017-12-05 09:39:12.566911232,268.5462946538907,-24.163330633010165,114162569.3671085,-2642455.825346179,-104126381.47621743,-46731213.89799538
48,2017-12-05 11:23:26.876845312,268.5175098349724,-24.143104578266776,113949988.06882547,-2690175.450904602,-103947604.24242921,-46607491.9856039
49,2017-12-05 13:07:41.186779648,268.4872362692001,-24.122912310810406,113737813.27152695,-2740419.5001667496,-103769003.36619087,-46484128.57244187
50,2017-12-05 14:51:55.496713984,268.4553194238069,-24.102666909979476,113526456.12629905,-2793465.88626798,-103591013.47389618,-46361133.68318145
51,2017-12-05 16:36:09.806648320,268.42172292976255,-24.082265317653142,113316393.30909754,-2849380.397959461,-103414146.56670107,-46238515.48017823
52,2017-12-05 18:20:24.116582656,268.38653631505883,-24.06160948162185,113108073.1274794,-2908002.055731362,-103238890.10572235,-46116280.20985292
53,2017-12-05 20:04:38.426516736,268.3499569341178,-24.040626537999245,112901827.37415554,-2968974.800324291,-103065610.11372603,-45994432.5429075
54,2017-12-05 21:48:52.736451072,268.31224968978495,-24.01928387801667,112697807.0120238,-3031819.035072457,-102894479.10282852,-45872976.23672916
55,2017-12-05 23:33:07.046385408,268.27369274095895,-23.99759598015423,112495954.91065589,-3096028.39471933,-102725443.56128073,-45751914.98262715
56,2017-12-06 01:17:21.356319744,268.2345203195484,-23.9756215770772,112296021.26115182,-3161171.9552912144,-102558237.64378616,-45631253.263030425
57,2017-12-06 03:01:35.666253824,268.19487442124046,-23.95345171941496,112097618.53558485,-3226980.9867285285,-102392440.26407911,-45510997.04277835
58,2017-12-06 04:45:49.976188160,268.15477534128445,-23.931191178101262,111900304.73451196,-3293402.510109327,-102227563.91592848,-45391154.15362118
59,2017-12-06 06:30:04.286122496,268.1141171693459,-23.908937000986608,111703677.85689068,-3360608.7081839107,-102063157.06360444,-45271734.29499358
60,2017-12-06 08:14:18.596056832,268.0726892379588,-23.88675862449252,111507462.2228468,-3428960.2642017775,-101898899.1695214,-45152748.65305369
61,2017-12-06 09:58:32.905991168,268.03021919440357,-23.864683621952857,111311568.94836445,-3498931.1238320684,-101734668.93264997,-45034209.21811859
62,2017-12-06 11:42:47.215925248,267.9864289244358,-23.842692018089984,111116118.16213527,-3571010.0627263165,-101570571.78777567,-44916127.941507004
63,2017-12-06 13:27:01.525859584,267.9410918990953,-23.820720351337076,110921418.38398857,-3645599.1849595457,-101406921.04407799,-44798515.90464345
64,2017-12-06 15:11:15.835793920,267.89408018210565,-23.798674675628053,110727907.25461204,-3722930.1054898566,-101244176.51953727,-44681382.66992623
65,2017-12-06 16:55:30.145728256,267.84539140149604,-23.776449860929592,110536065.73018971,-3803014.954632475,-101082853.21719928,-44564735.94484551
66,2017-12-06 18:39:44.455662336,267.79515005238267,-23.75395124882994,110346323.31468688,-3885642.223075636,-100923418.71427073,-44448581.6265002
67,2017-12-06 20:23:58.765596672,267.7435827468995,-23.731114216637163,110158973.77038762,-3970418.2981072185,-100766200.24190024,-44332924.215443626
68,2017-12-06 22:08:13.075531008,267.690972394774,-23.70791761376887,109974118.62716806,-4056846.1995553374,-100611320.45138776,-44217767.51220879
69,2017-12-06 23:52:27.385465344,267.63760067236984,-23.684388283195823,109791650.12257415,-4144425.4179210793,-100458674.99636006,-44103115.45195791
70,2017-12-07 01:36:41.695399680,267.58369059837736,-23.660595715346943,109611277.1109316,-4232752.442073677,-100307956.51098217,-43988972.90508689
71,2017-12-07 03:20:56.005333760,267.5293610534354,-23.636637920427248,109432588.64654686,-4321601.422424902,-100158720.0791343,-43875346.27942725
72,2017-12-07 05:05:10.315268096,267.47460264659924,-23.612621419958195,109255142.1986019,-4410968.47649065,-100010476.80817752,-43762243.80144501
73,2017-12-07 06:49:24.625202432,267.4192799501085,-23.58863947056151,109078558.39198783,-4501070.576974529,-99862796.37687074,-43649675.42063796
74,2017-12-07 08:33:38.935136768,267.3631597068797,-23.564752994296686,108902602.82693577,-4592299.248475248,-99715397.59326102,-43537652.35875317
75,2017-12-07 10:17:53.245070848,267.30595928038156,-23.540978132341134,108727238.17978135,-4685138.53865948,-99568208.45026684,-43426186.39807878
76,2017-12-07 12:02:07.555005184,267.2474054529892,-23.51728298254899,108552635.87663569,-4780064.034569551,-99421383.40227446,-43315289.055584185
77,2017-12-07 13:46:21.864939520,267.18729153056734,-23.493594204887934,108379144.91407098,-4877443.570645316,-99275274.33170837,-43204970.812215716
78,2017-12-07 15:30:36.174873856,267.1255210150068,-23.469812160613372,108207224.18542592,-4977459.929929819,-99130361.14188789,-43095240.55437968
79,2017-12-07 17:14:50.484808192,267.0621288120511,-23.445831497883155,108037352.1667478,-5080071.343743272,-98987156.16672355,-42986105.34078479
80,2017-12-07 18:59:04.794742272,266.997275515844,-23.421562965473456,107869932.48611468,-5185017.867458953,-98846101.94031832,-42877570.54075324
81,2017-12-07 20:43:19.104676608,266.9312158353805,-23.39695196507952,107705214.77706169,-5291872.330485889,-98707483.22614276,-42769640.313796975
82,2017-12-07 22:27:33.414610944,266.86424757124064,-23.371990007513713,107543247.1051144,-5400125.444827038,-98571371.28889894,-42662318.33032348
83,2017-12-08 00:11:47.724545280,266.7966516006989,-23.346716692745634,107383869.78163463,-5509287.672311667,-98437611.79891218,-42555608.58393922
84,2017-12-08 01:56:02.034479360,266.72863522875014,-23.32121179000246,107226751.86992627,-5618987.023384329,-98305858.83824395,-42449516.12776091
85,2017-12-08 03:40:16.344413696,266.6602906018547,-23.29557904268044,107071462.90077564,-5729042.791565355,-98175648.0531016,-42344047.583551995
86,2017-12-08 05:24:30.654348032,266.59157679322703,-23.269925033293827,106917565.0665866,-5839500.147036103,-98046493.9956593,-42239211.320284925
87,2017-12-08 07:08:44.964282368,266.522329298393,-23.24433745971123,106764706.9498579,-5950618.515152901,-97917991.75469266,-42135017.26716266
88,2017-12-08 08:52:59.274216704,266.4522950416421,-23.218867289886923,106612699.52616097,-6062816.114323197,-97789902.09900068,-42031476.401469044
89,2017-12-08 10:37:13.584150784,266.38118574922026,-23.193518461688896,106461558.81982599,-6176581.991415583,-97662202.7285807,-41928600.017794475
90,2017-12-08 12:21:27.894085120,266.30873876284204,-23.168247247207358,106311506.43031351,-6292373.53866548,-97535095.15732895,-41826398.92918445
91,2017-12-08 14:05:42.204019456,266.23477281317486,-23.14297142346782,106162927.78775711,-6410520.445059725,-97408965.82158333,-41724882.76390497
92,2017-12-08 15:49:56.513953792,266.1592272652888,-23.117587382607127,106016296.67305121,-6531154.720601291,-97284309.36658953,-41624059.501082726
93,2017-12-08 17:34:10.823887872,266.08217669763866,-23.091991679934704,105872081.47888114,-6654181.101751438,-97161629.79530957,-41523935.33921309
94,2017-12-08 19:18:25.133822208,266.00381771743304,-23.06610259282439,105730652.46606764,-6779293.890873055,-97041339.68904425,-41424514.92289401
95,2017-12-08 21:02:39.443756544,265.92443062918295,-23.039877244475136,105592209.09715097,-6906036.788893997,-96923678.10238555,-41325801.87960113
96,2017-12-08 22:46:53.753690880,265.84432378322157,-23.01332074837981,105456742.42467605,-7033893.490174103,-96808663.91540599,-41227799.5545157
97,2017-12-09 00:31:08.063625216,265.7637720464686,-22.98648547284007,105324040.3090561,-7162390.518314457,-96696094.17596361,-41130511.79112667
98,2017-12-09 02:15:22.373559296,265.68296208959805,-22.9594605696225,105193734.4217915,-7291191.278215487,-96585587.76685336,-41033943.596470736
99,2017-12-09 03:59:36.683493632,265.60195580098855,-22.932353927292148,105065379.37919569,-7420162.0946837645,-96476665.4673375,-40938101.55449795
100,2017-12-09 05:43:50.993427968,265.5206794058973,-22.905270274107615,104938547.73209147,-7549396.734506796,-96368850.0400321,-40842993.90381736
101,2017-12-09 07:28:05.303362304,265.4389405712761,-22.8782899433172,104812921.2731039,-7679194.3968177205,-96261765.8819153,-40748630.26548361
102,2017-12-09 09:12:19.613296384,265.35647001517435,-22.85145266879879,104688359.88127884,-7809995.669805804,-96155217.86869149,-40655021.07851181
103,2017-12-09 10:56:33.923230720,265.27297909916217,-22.82474973935197,104564933.73844959,-7942289.546136652,-96049233.27572906,-40562176.86017681
104,2017-12-09 12:40:48.233165056,265.18822158816494,-22.79812612401982,104442912.27148391,-8076510.507055278,-95944058.20736176,-40470107.44340432
105,2017-12-09 14:25:02.543099392,265.10204688043154,-22.771492138226304,104322712.05894059,-8212946.716698976,-95840109.26621474,-40378821.34735125
106,2017-12-09 16:09:16.853033728,265.0144337244324,-22.744742263364987,104204814.37545924,-8351678.097480079,-95737890.34482014,-40288325.40951763
107,2017-12-09 17:53:31.162967808,264.9254974134799,-22.71777725684529,104089669.3051824,-8492556.949142164,-95637891.55163321,-40198624.75366358
108,2017-12-09 19:37:45.472902144,264.83546888801953,-22.690525000130553,103977606.14659591,-8635235.076549651,-95540490.93498322,-40109723.098666914
109,2017-12-09 21:21:59.782836480,264.7446499730561,-22.662955779058333,103868768.56731099,-8779231.882471312,-95445879.09493674,-40021623.34336439
110,2017-12-09 23:06:14.092770816,264.65335393329815,-22.63508883236145,103763087.89235152,-8924029.506081158,-95354022.09195216,-39934328.305581376
111,2017-12-10 00:50:28.402704896,264.5618435991061,-22.60698880957943,103660300.06074256,-9069175.557388455,-95264670.23084112,-39847841.46226172
112,2017-12-10 02:34:42.712639232,264.47027984651186,-22.578752871549636,103560002.78225353,-9214372.443982733,-95177410.91987015,-39762167.53792621
113,2017-12-10 04:18:57.022573568,264.3786910869712,-22.550491104678667,103461741.13517407,-9359535.026539246,-95091754.79569308,-39677312.82086198
114,2017-12-10 06:03:11.332507904,264.2869700838738,-22.52230429746075,103365103.98340037,-9504804.814131683,-95007237.50598396,-39593285.143139936
115,2017-12-10 07:47:25.642442240,264.19489877421205,-22.49426366126776,103269811.36489712,-9650517.79515753,-94923516.34268692,-39510093.53021618
116,2017-12-10 09:31:39.952376320,264.10219600614676,-22.46639666513626,103175774.8634643,-9797132.478914326,-94840441.9726248,-39427747.59359277
117,2017-12-10 11:15:54.262310656,264.0085783898308,-22.43868188999114,103083118.5304395,-9945132.85813896,-94758090.60357636,-39346256.7922162
118,2017-12-10 13:00:08.572244992,263.91382175574927,-22.41105395486674,102992156.02831969,-10094926.130881326,-94676750.01230596,-39265629.714562334
119,2017-12-10 14:44:22.882179328,263.81781056773195,-22.383417502738684,102903328.6647387,-10246756.092791282,-94596862.292985,-39185873.528353386
120,2017-12-10 16:28:37.192113408,263.72056508195607,-22.35566737325494,102817117.03394175,-10400649.908045571,-94518935.03217675,-39106993.71013703
121,2017-12-10 18:12:51.502047744,263.6222405938861,-22.32771081170234,102733944.43250681,-10556409.144067165,-94443439.07054451,-39028994.10915938
122,2017-12-10 19:57:05.811982080,263.52309885616967,-22.29948713398749,102654091.9387862,-10713646.9059092,-94370713.75234608,-38951877.331202276
123,2017-12-10 21:41:20.121916416,263.42345750617415,-22.27098078328732,102577642.67094058,-10871863.481402885,-94300899.03099608,-38875645.36203599
124,2017-12-10 23:25:34.431850752,263.3236279144605,-22.242225077087948,102504466.7416377,-11030545.033969557,-94233908.3069122,-38800300.300971165
125,2017-12-11 01:09:48.741784832,263.22385428857945,-22.21329587324146,102434250.03916146,-11189265.16712853,-94169447.54573487,-38725845.05257722
126,2017-12-11 02:54:03.051719168,263.1242666222377,-22.184296475325247,102366560.92097378,-11347768.596501367,-94107076.76414353,-38652283.833886065
127,2017-12-11 04:38:17.361653504,263.02485721691613,-22.155336909725936,102300941.08269565,-11506019.822005117,-94046301.31086804,-38579622.39325591
128,2017-12-11 06:22:31.671587840,262.92548562598614,-22.126511860697953,102237001.8821871,-11664206.847899506,-93986674.28149334,-38507867.89699246
129,2017-12-11 08:06:45.981522176,262.82591100394563,-22.09788181118183,102174506.27901846,-11822699.188002646,-93927889.13152859,-38437028.50854186
130,2017-12-11 09:51:00.291456256,262.7258452010995,-22.069461262196032,102113419.51438048,-11981968.739726856,-93869843.55704066,-38367112.74798745
131,2017-12-11 11:35:14.601390592,262.6250156805724,-22.04121643996229,102053918.08703062,-12142489.702379396,-93812661.58630554,-38298128.76414823
132,2017-12-11 13:19:28.911324928,262.5232253118206,-22.013072950457396,101996355.15450391,-12304638.0002826,-93756669.36891542,-38230083.668932445
133,2017-12-11 15:03:43.221259264,262.4203967201608,-21.98493180095345,101941189.4505187,-12468610.773920681,-93702329.61424437,-38162983.07022807
134,2017-12-11 16:47:57.531193344,262.31659202426874,-21.95669048922978,101888892.32575972,-12634382.400554268,-93650148.08427589,-38096830.898645915
135,2017-12-11 18:32:11.841127680,262.21200384273317,-21.928264813902544,101839852.04472156,-12801706.03864641,-93600571.25780584,-38031629.562816165
136,2017-12-11 20:16:26.151062016,262.10691937388185,-21.899606903846166,101794295.06493375,-12970160.383654311,-93553896.08630495,-37967380.40031123
137,2017-12-11 22:00:40.460996352,262.00166493034806,-21.87071574137609,101752240.54827261,-13139232.079624843,-93510210.28763847,-37904084.33022652
138,2017-12-11 23:44:54.770930688,261.8965423755054,-21.84163800835521,101713497.51204829,-13308416.940480705,-93469375.379227,-37841742.57204517
139,2017-12-12 01:29:09.080864768,261.7917706013344,-21.812459093661122,101677705.2298615,-13477319.288403135,-93431055.91425054,-37780357.28202198
140,2017-12-12 03:13:23.390799104,261.68744414500475,-21.78328614109244,101644408.56288455,-13645729.100460956,-93394788.93999793,-37719931.97592847
141,2017-12-12 04:57:37.700733440,261.5835174854045,-21.754226658703185,101613152.69414142,-13813661.190375453,-93360079.47686575,-37660471.65176936
142,2017-12-12 06:41:52.010667776,261.4798182433352,-21.72536711283798,101583577.7416184,-13981348.413352069,-93326502.49934508,-37601982.588310726
143,2017-12-12 08:26:06.320601856,261.3760865443016,-21.696755913645337,101555493.75830935,-14149190.280925807,-93293790.57299775,-37544471.86217699
144,2017-12-12 10:10:20.630536192,261.2720324221613,-21.668394277952242,101528920.6704678,-14317667.489089862,-93261889.23465355,-37487946.68377043
145,2017-12-12 11:54:34.940470528,261.16739944126533,-21.640236827750616,101504084.92010872,-14487239.832148371,-93230968.79754204,-37432413.689023584
146,2017-12-12 13:38:49.250404864,261.0620214386083,-21.612201782788244,101481373.48197201,-14658248.372651475,-93201390.17094433,-37377878.33246496
147,2017-12-12 15:23:03.560339200,260.95586069245854,-21.58418863852625,101461254.69667652,-14830841.868759796,-93173631.68452978,-37324344.50600968
148,2017-12-12 17:07:17.870273280,260.8490196297551,-21.556099683315388,101444182.20393507,-15004942.502609711,-93148191.87875158,-37271814.461303495
149,2017-12-12 18:51:32.180207616,260.7417236262228,-21.527860916037177,101430501.76287822,-15180257.919490954,-93125488.13472734,-37220289.05094276
150,2017-12-12 20:35:46.490141952,260.63427842189714,-21.499438046270186,101420380.17741145,-15356337.120078914,-93105771.8656809,-37169768.2381925
151,2017-12-12 22:20:00.800076288,260.5270109355448,-21.470844275850286,101413771.00507085,-15532658.78258017,-93089077.60416038,-37120251.76934404
152,2017-12-13 00:04:15.110010368,260.42020571105144,-21.442138266866063,101410424.14538352,-15708733.960576296,-93075216.3884399,-37071739.86944112
153,2017-12-13 01:48:29.419944704,260.31405013545924,-21.413412739548654,101409937.34517293,-15884202.162408378,-93063814.79522526,-37024233.817537025
154,2017-12-13 03:32:43.729879040,260.2085997399957,-21.384776083910303,101411839.00352827,-16058901.16957981,-93054391.63565376,-36977736.28308764
155,2017-12-13 05:16:58.039813376,260.1037707218912,-21.356330803547877,101415685.20344116,-16232896.319612073,-93046456.63443162,-36932251.354839355
156,2017-12-13 07:01:12.349747712,259.99936118945084,-21.328153244158038,101421150.9719024,-16406463.264770355,-93039610.92024599,-36887784.25734463
157,2017-12-13 08:45:26.659681792,259.8950967118304,-21.300278771475135,101428096.96937238,-16580027.729218762,-93033628.78697935,-36844340.81447612
158,2017-12-13 10:29:40.969616128,259.7906907661942,-21.27269542458833,101436597.87401389,-16754074.578450676,-93028504.01471893,-36801926.77099306
159,2017-12-13 12:13:55.279550464,259.685907629068,-21.245347321711225,101446926.6081479,-16929044.789126717,-93024451.28457959,-36760547.11194553
160,2017-12-13 13:58:09.589484800,259.58061476532276,-21.21814709406257,101459497.63699663,-17105241.38245146,-93021862.40120918,-36720205.519717626
161,2017-12-13 15:42:23.899418880,259.4748139251142,-21.19099477373935,101474780.99445206,-17282763.55290258,-93021226.27503784,-36680904.08011613
162,2017-12-13 17:26:38.209353216,259.36864453288666,-21.1637992373667,101493204.73017524,-17461482.461469863,-93023029.02406222,-36642643.297632396
163,2017-12-13 19:10:52.519287552,259.262358659617,-21.136497781562348,101515065.87931313,-17641063.64551543,-93027654.6176078,-36605422.41640211
164,2017-12-13 20:55:06.829221888,259.1562727409715,-21.109069792845574,101540468.32161793,-17821031.467724845,-93035306.37164173,-36569239.98027054
165,2017-12-13 22:39:21.139156224,259.0507060212318,-21.08154170003612,101569300.36449787,-18000862.431634873,-93045965.34049766,-36534094.51602506
166,2017-12-14 00:23:35.449090304,258.94591845247817,-21.053982208753762,101601256.6903822,-18180088.289043963,-93059394.10602449,-36499985.19845066
167,2017-12-14 02:07:49.759024640,258.84206087908336,-21.026488834639487,101635900.14929579,-18358387.861578804,-93075185.18497635,-36466912.35988892
168,2017-12-14 03:52:04.068958976,258.73914777062527,-20.999168548647475,101672750.65400271,-18535648.804556057,-93092844.1559799,-36434877.73954516
169,2017-12-14 05:36:18.378893312,258.6370580799827,-20.972116548718848,101711382.85111082,-18711986.685323786,-93111890.51229936,-36403884.42184544
170,2017-12-14 07:20:32.688827392,258.5355639871564,-20.94539753423453,101751512.44474933,-18887717.47365842,-93131955.62514077,-36373936.4774566
171,2017-12-14 09:04:46.998761728,258.43438155207093,-20.919033319378,101793053.398675,-19063289.06587682,-93152857.79435164,-36345038.38162263
172,2017-12-14 10:49:01.308696064,258.3332328154751,-20.892999301544688,101836134.24236855,-19239185.839222178,-93174639.04773037,-36317194.32994153
173,2017-12-14 12:33:15.618630400,258.2319065589764,-20.867230477055852,101881070.1194364,-19415825.74760901,-93197556.16967252,-36290407.59237534
174,2017-12-14 14:17:29.928564736,258.13030522646955,-20.841635739892734,101928296.31844345,-19593470.99560641,-93222027.79626137,-36264680.03826606
175,2017-12-14 16:01:44.238498816,258.0284683576719,-20.816117504198417,101978276.95527548,-19772170.55328404,-93248548.39457674,-36240011.92995107
176,2017-12-14 17:45:58.548433152,257.9265677163307,-20.79059260142612,102031407.60494944,-19951746.266528796,-93277586.7127414,-36216402.02740189
177,2017-12-14 19:30:12.858367488,257.8248751301082,-20.76501014386375,102087931.94712834,-20131825.405775953,-93309489.46011072,-36193847.982306965
178,2017-12-14 21:14:27.168301824,257.7237096967452,-20.739362676873764,102147889.61918099,-20311913.002952892,-93344409.90572648,-36172346.9402328
179,2017-12-14 22:58:41.478235904,257.6233752783937,-20.71368833686448,102211106.04347031,-20491489.19164864,-93382275.98729646,-36151896.22648408
180,2017-12-15 00:42:55.788170240,257.5241012049507,-20.688063600736925,102277226.33583893,-20670111.65326412,-93422804.44524086,-36132493.97398832
181,2017-12-15 02:27:10.098104576,257.4259984177062,-20.662588161753398,102345786.3045095,-20847502.226654477,-93465558.08836336,-36114139.56373232
182,2017-12-15 04:11:24.408038912,257.32904005797303,-20.63736508589294,102416305.9006159,-21023599.97534275,-93510034.4826099,-36096833.78727846
183,2017-12-15 05:55:38.717973248,257.2330704303087,-20.612480356289055,102488385.86388874,-21198569.86221969,-93555767.93315642,-36080578.69850929
184,2017-12-15 07:39:53.027907328,257.1378404129953,-20.58798601191812,102561787.6645073,-21372765.256273888,-93602423.9145791,-36065377.18581529
185,2017-12-15 09:24:07.337841664,257.04306196160354,-20.563890322414142,102636480.29366991,-21546651.93374072,-93649866.6487549,-36051232.353271134
186,2017-12-15 11:08:21.647776000,256.9484704585251,-20.54015698100913,102712644.28026077,-21720709.1078497,-93698186.01955763,-36038146.838314764
187,2017-12-15 12:52:35.957710336,256.8538820813997,-20.516713444323596,102790632.1052335,-21895327.71844033,-93747678.3257945,-36026122.206239715
188,2017-12-15 14:36:50.267644416,256.7592344071973,-20.493466676513282,102870893.14888935,-22070726.773927424,-93798784.80996318,-36015158.54602161
189,2017-12-15 16:21:04.577578752,256.6646019220782,-20.47032304276959,102953878.60590412,-22246904.849324316,-93852000.53148997,-36005254.35074107
190,2017-12-15 18:05:18.887513088,256.57018327243736,-20.447208250637278,103039945.93876857,-22423636.65818564,-93907772.2142076,-35996406.70748287
191,2017-12-15 19:49:33.197447424,256.4762629171668,-20.42408323346698,103129282.55301233,-22600515.402891144,-93966405.95002252,-35988611.75786455
192,2017-12-15 21:33:47.507381760,256.38315512487986,-20.400952714752105,103221864.43036753,-22777032.249076817,-94028003.62370683,-35981865.33444119
193,2017-12-15 23:18:01.817315840,256.2911419000849,-20.37786471319624,103317458.25409912,-22952676.680335186,-94092441.05089423,-35976163.641771264
194,2017-12-16 01:02:16.127250176,256.20041765476935,-20.35490112836302,103415666.59043488,-23127037.219783507,-94159392.29385361,-35971503.841664985
